post_id,user_id,timestamp,post_content,repost_count,like_count,comment_count
2404,12535,632012504.0,坦克300爬坡测试篇#汽车# #越野# #测评#  http://t.cn/A65cnjhs ​​​,11.0,13.0,2.0
525,2193,718023696.0,79的眉笔和10万的车，原来都被看不起？#大v聊车# http://t.cn/A6Wbx4jo ​​​,60.0,302.0,21.0
103,2193,735622603.0,就...挺白的！大哥这是有啥想不开的呢？#大v聊车# http://t.cn/A6HUcg5A ​​​,2.0,27.0,15.0
462,2193,723209017.0,拆个人的车，给大家解心宽...这合理吗？#大v聊车# http://t.cn/A6lij0Vm ​​​,27.0,210.0,55.0
2389,12535,632963088.0,坦克300碎石路测评?#旅游# #汽车# #越野#  http://t.cn/A65drNfz ​​​,12.0,4.0,1.0
1648,12535,677550699.0,http://t.cn/A6aa3Sy1 #汽车##新能源汽车##汽车资讯##我与汽车的日常# ​​​,3.0,3.0,1.0
2391,12535,632873542.0,21款宾利飞驰 大立标#汽车# #越野# #宾利#  http://t.cn/A65188PU ​​​,12.0,3.0,0.0
515,2193,720188888.0,我敢说...你们都看不懂窝窝玩的是什么！#大v聊车# http://t.cn/A6WQz7kz ​​​,40.0,259.0,34.0
182,2193,733470436.0,这场面，一看就挺刺激的...[喵喵] http://t.cn/A6TO1xgh  #大v聊车# ​​​,2.0,31.0,22.0
346,2193,728383296.0,这几种不同的过弯方式，你觉着哪一种最快？#大v聊车# http://t.cn/A6YisTr3 ​​​,9.0,90.0,40.0
565,2193,663929561.0,今年争议车型国产车榜上有名的-影豹！#我与汽车的日常# http://t.cn/A6iX5FB2 ​​​,3.0,38.0,15.0
1165,12535,706749487.0,http://t.cn/A6piHNwa #重庆车展##车生活##试驾评测##汽车##大v聊车# ​​​,5.0,5.0,0.0
2383,12535,633512278.0,两台V8陆巡挑战大V沟#汽车# #越野# #自驾游#  http://t.cn/A6t4iQaw ​​​,12.0,4.0,0.0
438,2193,725101458.0,哎...骑车的孩子是真无辜啊...[失望]#大v聊车# http://t.cn/A6jPQldh ​​​,22.0,129.0,54.0
98,2193,735715039.0,大姐：这能怪我吗？谁后脑勺长眼睛！[喵喵]#大v聊车# http://t.cn/A6H4gz5a ​​​,2.0,17.0,11.0
2648,2193,726402037.0,"一气呵成，没有多余动作
这车是要拉去报废？#大v聊车# http://t.cn/A6jJHnOi ​​​",0.0,20.0,4.0
233,2193,731659057.0,这孩子行，打小就有开拖拉机的潜质[二哈] #大v聊车# http://t.cn/A6TUd1gE ​​​,1.0,34.0,6.0
363,2193,727751559.0,这些车追尾之后都不修，这…难道是一种神秘的暗号？不懂…有没有大神来解答一下？[喵喵]#大v聊车# ​​​,9.0,91.0,94.0
567,2193,660372953.0,采用瑕疵零部件的丰田车，会降价吗？#我与汽车的日常#  http://t.cn/A6xBJZSb ​​​,2.0,16.0,9.0
542,2193,714741817.0,觉得大师算得不错，点个赞！#大v聊车# #新能源汽车# http://t.cn/A6OX3ybw ​​​,33.0,367.0,37.0
489,2193,721357426.0,你看这台二次元大切，它是不是慌了？[喵喵]#大v聊车# http://t.cn/A6Wkfc2l ​​​,12.0,148.0,66.0
474,2193,722308601.0,额……试驾车…拿了就不想还…. #大v聊车##小鹏g6#   后排还挺舒服…. 功耗 14.7… ​​​,4.0,33.0,23.0
365,2193,727679556.0,"这种感觉...说不上来...
就好像在教室里上网课[doge]
你们过年会打麻将吗？#大v聊车# ​​​",16.0,52.0,19.0
2672,2193,661145873.0,柏林之声排气，真是挺优雅的！#我与汽车的日常##影豹# http://t.cn/A6JvDLdz ​​​,0.0,3.0,2.0
657,12535,731910203.0,#奔驰# 迈巴赫改装吧……#汽车##我与汽车的日常##大v聊车##汽车资讯##汽车改装##奔驰# ​​​,5.0,3.0,1.0
2633,2193,728438918.0,果然万物皆可盘…话说…他是怎么忍住不吃的？#大v聊车# http://t.cn/A6Y6jrbn ​​​,0.0,31.0,13.0
341,2193,728559030.0,"一狗：你也堵车了？
二狗：你堵了多久了？
#大v聊车# http://t.cn/A6YaSWb1 ​​​",7.0,36.0,5.0
500,2193,720921217.0,009：安全这么重要吗？为什么没人搭理我？#大v聊车# http://t.cn/A6WBJeFl ​​​,26.0,157.0,36.0
321,2193,729152672.0,大哥这手法，方向盘都快成风火轮了[二哈] #大v聊车# http://t.cn/A6YOYGAt ​​​,2.0,20.0,12.0
283,2193,730209217.0,流量这么大的车，销量就这么崩了？这合理吗？#大v聊车# http://t.cn/A6YBhscH ​​​,22.0,279.0,63.0
2671,2193,661663385.0,独自和自主品牌的正面对阵，要开始了#我与汽车的日常#  http://t.cn/A6JALfaU ​​​,0.0,9.0,4.0
405,2193,726381629.0,"凑合一口，下午回去搬砖，我好像高估了自己对辣椒的承受能力.....#大v聊车# 

你能吃辣🌶吗？ ​​​",1.0,20.0,15.0
2666,2193,664278187.0,虎年谁会是销冠？#我与汽车的日常##虎年大吉##国产车# http://t.cn/A6i9hMpI ​​​,0.0,4.0,3.0
352,2193,728196399.0,这节奏配合的…是不是比春晚好看……[喵喵] #大v聊车# http://t.cn/A6Yxv6iJ ​​​,4.0,26.0,5.0
619,12535,734302415.0,http://t.cn/A6TuskMk ……#北京国际车展##2024北京国际车展##汽车资讯# ​​​,5.0,3.0,0.0
2674,2193,659927310.0,我在赛道上超了一辆面包车#我与汽车的日常# #车生活#  http://t.cn/A6xEdyU9 ​​​,0.0,5.0,2.0
2676,2193,659510564.0,本来就是还个票，谁想到还蹭了一顿海鲜？#我与汽车的日常# http://t.cn/A6xTeJYq ​​​,0.0,3.0,5.0
339,2193,728618914.0,"高端玩具车停产了…
你如果认为它不能翻身了，请评论1
如果还能翻红，请评论2，谢谢

#大v聊车# ​​​",4.0,52.0,67.0
282,2193,730272197.0,"羊：没想到成为烤羊排之前，还能荡一会秋千 
#大v聊车# http://t.cn/A6YBu58p ​​​",4.0,14.0,7.0
381,2193,727254937.0,"第一眼，比亚迪出鸥翼门了
第二眼：你来说…
#大v聊车# http://t.cn/A6j3vvux ​​​",1.0,74.0,32.0
196,2193,732961117.0,老师都这么聪明，那全班学生得多聪明呀[喵喵]#大v聊车# http://t.cn/A6To9xKb ​​​,1.0,21.0,7.0
2609,2193,733825100.0,和平里收费车位…..一小时15元，这都能罩车衣长停，大哥这是遇到“贵人”相助了[喵喵]#大v聊车# ​​​,0.0,23.0,6.0
2668,2193,663478794.0,原来女性买车更爽快，女性买车预算更足。#我与汽车的日常# http://t.cn/A6ihOm8j ​​​,0.0,8.0,4.0
2402,12535,632191835.0,梅赛德斯奔驰S级新款上市#汽车# #奔驰# #自驾游#  http://t.cn/A65xEKfU ​​​,8.0,6.0,2.0
2403,12535,632102292.0,坦克300改装篇，轮毂，轮胎#越野# #汽车# #测评#  http://t.cn/A65fIV1l ​​​,9.0,3.0,1.0
2694,49824,739446205.0,#汽车资讯##我与汽车的日常# 据说#奥迪a4l# 已经降得20内了[doge][doge][doge] ​,0.0,0.0,2.0
2658,2193,722760751.0,刚才去拍雪天行车注意事项，掉雪堆里了。现在就这么个情况，我的苹果15普肉麦克斯还有救吗？#大v聊车# ​​​,1.0,37.0,32.0
2373,12535,634371954.0,无兄弟不越野#汽车##自驾游##VLOG[超话]##旅游# http://t.cn/A6tJZIVr ​​​,13.0,4.0,0.0
344,2193,728467356.0,"拐第一个弯就预感要完
这下全村都知道提新车了…#大v聊车# http://t.cn/A6YXygEY ​​​",1.0,38.0,14.0
386,2193,727059096.0,皮有了，馅儿有了，何必要为难一个机器？[喵喵]#大v聊车# http://t.cn/A6jHa7bT ​​​,4.0,33.0,15.0
2673,2193,660457774.0,X5一国产，别人全是弟弟#我与汽车的日常# #宝马X5#  http://t.cn/A6xrXJ2p ​​​,0.0,17.0,6.0
545,2193,714479017.0,你买到了吗？我还没有喝到...#大v聊车# #新能源汽车# http://t.cn/A6OxsiVf ​​​,46.0,403.0,49.0
290,2193,730002365.0,要不...试试把车门卸掉再装上？[doge] #大v聊车# http://t.cn/A6Ym1cPN ​​​,1.0,27.0,18.0
54,49825,732152907.0,支持陈震，那些所谓车评人汽车博主就是谁给谁就替谁干活，听谁的话，狗都不食嗟来之食#汽车评测##精神世界# ​,0.0,0.0,1.0
350,2193,728274433.0,君在车头，我在车尾，夜夜思君不见君，以为见了鬼…#大v聊车# http://t.cn/A6YJUbef ​​​,27.0,138.0,25.0
280,2193,730432536.0,真吓人！这是打黄油时候把手刹松了，没垫三角木吧？#大v聊车# http://t.cn/A6Ydu104 ​​​,2.0,22.0,4.0
289,2193,730013627.0,"一边开车一边拍视频+雨天超速驾驶，最后失控...
话说，车都撞成这样了，人竟然没逝？？？
#大v聊车# ​​​",56.0,171.0,39.0
237,2193,731416356.0,科鲁兹：果然…躲得了初一躲不过十五…[doge]#大v聊车# http://t.cn/A6T2a0kp ​​​,4.0,70.0,19.0
561,2193,710770931.0,大众小鹏要合体？#大v聊车##大众与小鹏汽车合作谁受益更多# http://t.cn/A60acuhO ​​​,104.0,643.0,57.0
401,2193,726482981.0,"等红灯玩手机，3分200元
等红灯接吻，没事
那......副驾要不是自己媳妇呢？[喵喵]#大v聊车# ​​​",8.0,57.0,21.0
395,2193,726818559.0,"有人说这是一脉相承
但我还是想听听大家伙的
你们看到这张图的第一反应是...？[doge]#大v聊车# ​​​",6.0,75.0,51.0
421,2193,725799217.0,你肯定知道有些车也是卖给常识和收入成反比的人吧？#大v聊车# http://t.cn/A6jbJp2U ​​​,53.0,307.0,45.0
2379,12535,633828506.0,自从喜欢听@许巍老师，我的人生就很费钱。#旅游# #汽车#  http://t.cn/A6t5nZlI ​​​,8.0,3.0,1.0
204,2193,732761285.0,修车的这哥们以后必成大器 ，这样都不会分心...#大v聊车# http://t.cn/A6TXCXgd ​​​,5.0,22.0,14.0
497,2193,720967836.0,群里看到的，交警判视频车次责，这责任划分合理吗？#大v聊车# http://t.cn/A6WryQ76 ​​​,14.0,109.0,38.0
2662,2193,720076010.0,"嚯…捷尼赛思G80，好罕见啊～
能让车主放弃56E选择它
你觉着是什么原因？[doge]
#大v聊车# ​​​",0.0,50.0,32.0
465,2193,722863416.0,越先进的新能源车，雪天越容易出事儿?#大v聊车# #北京下雪# http://t.cn/A6lfyMXl ​​​,67.0,238.0,30.0
345,2193,728455356.0,"哎呦喂，哎呦喂～
你们说，这声音够甜吗？[二哈] #大v聊车# http://t.cn/A6Y6DaMe ​​​",3.0,23.0,6.0
2307,12535,637394082.0,2021款宾利添越#汽车##汽车资讯##汽车视觉##汽车视觉# http://t.cn/A6cZ8BUX ​​​,12.0,6.0,2.0
294,2193,729928259.0,我去...这也太可怕了[傻眼][傻眼][傻眼]  #大v聊车# http://t.cn/A6YnBoaU ​​​,12.0,23.0,20.0
481,2193,722076697.0,如果换成极氪009的话，你觉着能顶得住吗？[思考]#大v聊车# http://t.cn/A6l226g9 ​​​,13.0,60.0,34.0
113,2193,735393337.0,这车是干了什么事才会被停车场加入黑名单啊？[费解]#大v聊车# http://t.cn/A6HAqXvc ​​​,1.0,29.0,12.0
117,2193,735305017.0,大米酥妻的高环测试，噪音大，底盘晃动巨大，能耗不低#大v聊车# http://t.cn/A6HZm93G ​​​,14.0,174.0,83.0
46,49822,738664669.0,"噢！所以是要什么样的车能提供特殊的保险服务呢[doge][doge]
#新能源汽车##大v聊车##汽场全开# ​",0.0,11.0,10.0
85,2193,736154823.0,看视频坐标是马来西亚，据说撞的虎叫马来亚虎，属于国兽，所以这种情况，车主还用赔吗？怎么定责？#大v聊车# ​​​,3.0,23.0,17.0
2617,2193,733031857.0,你们觉着，管子滴出来的油到底算车主的还是加油站的？#大v聊车# http://t.cn/A6TKx7st ​​​,0.0,57.0,18.0
269,2193,730703420.0,会玩！感觉之后路上会看到不少这种涂装，甚至会出现复兴号，绿皮...前提是没人管的情况下...#大v聊车# ​​​,3.0,48.0,16.0
223,43,731978617.0,小米SU7～[并不简单]#大v聊车##小报告##小米SU7#  http://t.cn/A6T5cHiR ​​​,3206.0,77734.0,7353.0
488,2193,721372305.0,保时捷也玩跳舞了，为什么它没蹦跶一下，走两步[喵喵]#大v聊车# http://t.cn/A6WkCbDm ​​​,3.0,22.0,10.0
2688,49826,705491785.0,#二手车##消费者维权##法律咨询# 买到调表二手车，如何维权？ http://t.cn/A6pw9QaZ ​​​,0.0,0.0,1.0
78,2193,736311830.0,"都说江西老表的彩礼贵，这么对比，不贵啊。
建议再加一倍，以免好姑娘流到外省外国外星[doge]#大v聊车# ​​​",2.0,32.0,14.0
2625,2193,729870531.0,"看个评论给我气乐了…
不懂就问，雅迪或者爱玛这种电动自行，需要每天充100%吗？
 营运车辆？#大v聊车# ​​​",0.0,40.0,72.0
256,2193,730972656.0,看视频疑似是这男的脚踏三只船，但…这是真的还是摆拍？#大v聊车# http://t.cn/A6TPlFzM ​​​,10.0,51.0,25.0
540,2193,714970976.0,基于外形的美感来说，你觉着这俩哪个更好看？[喵喵]#大v聊车#  http://t.cn/A6OKzuCI ​​​,4.0,625.0,32.0
448,2193,724161217.0,同样价格，用好零件的等于作弊？双质量飞轮就等于外挂？#大v聊车# http://t.cn/A6l8Sl2E ​​​,31.0,1257.0,51.0
2353,12535,635555202.0,2021款保时捷卡宴S#随手拍##汽车##汽车资讯##汽车视觉# http://t.cn/A6tYc0yW ​​​,10.0,13.0,3.0
164,2193,734149740.0,和北京胡同里的那些车比起来，这水平算高手吗？[喵喵]#大v聊车# http://t.cn/A6TnLWX1 ​​​,1.0,29.0,18.0
215,2193,732261743.0,看样子是被开门杀搞怕了，但也没必要这么离谱吧？[允悲] 评论区说一说你们都是怎么预防开门杀的？#大v聊车# ​​​,5.0,20.0,21.0
50,49827,739612254.0,#赛力斯跌停#汽车整车股持续走低，赛力斯跌停，报85.71元，成交金额超95亿元。 #汽车资讯##新能源汽车# ​,0.0,2.0,3.0
499,2193,720953617.0,别克E5，利润事小，地位事大！#大v聊车# #2023广州车展# http://t.cn/A6WrvOEX ​​​,28.0,153.0,32.0
587,12535,735516116.0,#我与汽车的日常#  我觉得纯白色的保时捷好看 ……#大v聊车##汽车##汽车资讯##保时捷##汽车视觉# ​​​,2.0,1.0,2.0
2589,2193,736420826.0,"借到了一台4000公里的“热门新车”，还是挺热的，但是没那么新了。
有什么想问的，可以留言。
#大v聊车# ​​​",0.0,13.0,11.0
2598,2193,735036096.0,"将近20年车龄的帕萨特领驭挂绿牌？[费解]
这是专门为了进地库弄的牌子，结果出地库忘记摘掉了吧？#大v聊车# ​​​",0.0,32.0,9.0
143,2193,734756809.0,这车不仅走非机动车道，还故意撞外卖小哥，甚至在群里聊天嚣张跋扈，蹲个后续，看看这个会判多久...#大v聊车# ​​​,36.0,234.0,58.0
333,2193,728723076.0,路上没有警示标志，人也没有任何躲避措施，这不是纯纯….#大v聊车# http://t.cn/A6YKqkC0 ​​​,2.0,60.0,13.0
166,2193,734057114.0,据说这是雷老板亲自拍摄的，拍的真好，是不是用小米拍的？#大v聊车# http://t.cn/A6TRT2Np ​​​,11.0,32.0,11.0
336,2193,728650296.0,"二把刀司机+二把刀观众！
看热闹离这么近干嘛？[费解]#大v聊车# http://t.cn/A6YohNSn ​​​",3.0,29.0,6.0
2377,12535,633937410.0,沙漠玩越野，北京BJ40、丰田FJ。#越野# #汽车# #丰田#  http://t.cn/A6tcLc4K ​​​,9.0,3.0,5.0
2599,2193,734857896.0,前面沃尔沃真险，差一点就撞到护栏了，这是开车打盹了吧？#大v聊车# http://t.cn/A6TF9F5x ​​​,0.0,7.0,3.0
162,2193,734234616.0,玩摩托车的朋友来解释一下，平时大家都这么拼吗？[喵喵]#大v聊车# http://t.cn/A6TmCQdA ​​​,2.0,15.0,9.0
299,2193,729828574.0,"差点人就没了...
这姑娘心够大的，这还能笑的出来？
#大v聊车# http://t.cn/A6YEVHaf ​​​",10.0,120.0,22.0
183,2193,733462927.0,看到查酒驾的直接把车扔地库出口了，这能跑的了？[费解]#大v聊车# http://t.cn/A6TOldGQ ​​​,3.0,22.0,11.0
548,2193,714192817.0,我们不生产汽车，我们只是配件的搬运工！#大v聊车# #新能源汽车# http://t.cn/A6OVJ99k ​​​,153.0,766.0,91.0
206,2193,732715580.0,肯定不是螺丝 请大家放心！是什么，不重要，放心就行了！#大v聊车# http://t.cn/A6TX759r ​​​,6.0,120.0,28.0
95,2193,735735217.0,特斯拉付费增加续航？首富老马哥的钱原来是这么来滴...#大v聊车# http://t.cn/A6HbGqF1 ​​​,14.0,108.0,16.0
406,2193,726381279.0,"主打一个没想到，雷布斯没想到，奥迪也没想到。
我觉得奥迪最好看车型是 RS4，谁赞成，谁反对？
#大v聊车# ​​​",2.0,48.0,24.0
457,2193,723642816.0,美系车把油箱放在后桥之后肯定不安全，但是国产车，安全！#大v聊车# http://t.cn/A6lNA0SM ​​​,61.0,2401.0,45.0
522,2193,718622552.0,拍完回城，北京门头沟开到西四环….能耗9.5KWh每百公里…这大SUV只有这么点能耗，科学吗？… #大v聊车# ​​​,2.0,19.0,13.0
2628,2193,729227336.0,隔着屏幕都替铲车司机感到疼痛，这是铲到桥梁伸缩缝上去了？#大v聊车# http://t.cn/A6YWYvpL ​​​,0.0,12.0,7.0
220,2193,732033472.0,"续航达成率第一，是小鹏 P7
续航达成率垫底竟然是极氪 001....
是不是觉得哪里不太对劲？
#大v聊车# ​​​",5.0,161.0,68.0
1285,12535,701731570.0,2023上海国际汽车展品牌展位图正式公布……#汽车资讯##汽车##我与汽车的日常##大v聊车##上海国际车展# ​​​,3.0,2.0,1.0
168,2193,734000717.0,绿灯只有4秒，还没起步就红灯了...这是哪个大神设计的？#大v聊车# http://t.cn/A6TRv9lJ ​​​,6.0,142.0,29.0
2657,2193,723651193.0,"900V平台新车，蔚来ET9。 据说售价80万…
看到这车什么感觉？想听你说点儿….实话[喵喵] #大v聊车# ​​​",0.0,131.0,63.0
544,2193,714623018.0,今天教师节，我来说说有个人骂老师这件事儿 #大v聊车# #汽场全开# http://t.cn/A6Oik6rk ​​​,36.0,331.0,42.0
592,12535,735341696.0,#我与汽车的日常#  黑色的保时捷panamera ……#大v聊车##汽车##汽车资讯##保时捷##汽车视觉# ​​​,2.0,1.0,0.0
191,2193,733141678.0,车机死机，车主的手都快划拉冒烟了，据说有不少奥迪都这样？#大v聊车# http://t.cn/A6TCtJ2Q ​​​,11.0,107.0,71.0
380,2193,727264056.0,"哈哈哈哈，这是“年货”出逃了？
谁知道这么一头，多少钱？#大v聊车# http://t.cn/A6j3f3or ​​​",1.0,24.0,15.0
126,2193,735045217.0,外国品牌迷失方向了，老外最多的一届#2024北京车展# #大v聊车# http://t.cn/A6HP8cQo ​​​,7.0,109.0,19.0
2385,12535,633228757.0,首推，国货回潮，北京212卫士绿定制版#汽车# #越野# #自驾游#  http://t.cn/A6t7PYpl ​​​,11.0,3.0,1.0
209,2193,732436319.0,含着金钥匙出生的算个der啊，这是含着金库钥匙出生的...#大v聊车# http://t.cn/A6TxGNQU ​​​,71.0,319.0,78.0
549,2193,713501776.0,15万内，自主快把合资逼到无路可走了！#2023成都车展##大v聊车# http://t.cn/A6OydlFu ​​​,72.0,177.0,35.0
2606,2193,734063931.0,路虎...险胜，这玩意真的以假乱真了，就没人管管？[费解]#大v聊车# http://t.cn/A6TRn0BX ​​​,0.0,39.0,10.0
